Resume_Text,Job_Description,Match_Label
"Skills: Curriculum Development, Classroom Management, Inclusive Education. Experience: Middle School Teacher at Greenfield Academy. Projects: Math Curriculum Redesign, Inclusive Teaching Strategies.",Looking for a middle school math teacher experienced in curriculum development and inclusive education.,1
"Skills: Financial Analysis, Risk Assessment, IFRS Compliance. Experience: Financial Analyst at Apex Holdings. Projects: Budget Forecasting, Compliance Audits.",Seeking experienced financial analyst with a strong background in IFRS and forecasting.,1
"Skills: Network Security, Penetration Testing, SIEM Tools. Experience: Cybersecurity Analyst at TechSecure Inc.. Projects: Firewall Hardening, Red Team Assessments.",Cybersecurity specialist needed with experience in penetration testing and SIEM implementation.,1
"Skills: Java, Spring Boot, RESTful APIs. Experience: Java Developer at CodeCraft. Projects: E-commerce Backend, Microservices Architecture.",We need a backend Java developer with microservices and Spring Boot experience.,1
"Skills: Patient Care, Medical Terminology, EHR Systems. Experience: Registered Nurse at Mercy Hospital. Projects: Emergency Room Triage, Vaccination Drives.",Hiring RN with 3+ years in emergency room care and vaccination program experience.,1
"Skills: Curriculum Development, Classroom Management, Inclusive Education. Experience: Middle School Teacher at Greenfield Academy. Projects: Math Curriculum Redesign, Inclusive Teaching Strategies.",Looking for a middle school math teacher experienced in curriculum development and inclusive education.,1
"Skills: Financial Analysis, Risk Assessment, IFRS Compliance. Experience: Financial Analyst at Apex Holdings. Projects: Budget Forecasting, Compliance Audits.",Seeking experienced financial analyst with a strong background in IFRS and forecasting.,1
"Skills: Network Security, Penetration Testing, SIEM Tools. Experience: Cybersecurity Analyst at TechSecure Inc.. Projects: Firewall Hardening, Red Team Assessments.",Cybersecurity specialist needed with experience in penetration testing and SIEM implementation.,1
"Skills: Java, Spring Boot, RESTful APIs. Experience: Java Developer at CodeCraft. Projects: E-commerce Backend, Microservices Architecture.",We need a backend Java developer with microservices and Spring Boot experience.,1
"Skills: Patient Care, Medical Terminology, EHR Systems. Experience: Registered Nurse at Mercy Hospital. Projects: Emergency Room Triage, Vaccination Drives.",Hiring RN with 3+ years in emergency room care and vaccination program experience.,1
"Skills: Curriculum Development, Classroom Management, Inclusive Education. Experience: Middle School Teacher at Greenfield Academy. Projects: Math Curriculum Redesign, Inclusive Teaching Strategies.",Looking for a middle school math teacher experienced in curriculum development and inclusive education.,1
"Skills: Financial Analysis, Risk Assessment, IFRS Compliance. Experience: Financial Analyst at Apex Holdings. Projects: Budget Forecasting, Compliance Audits.",Seeking experienced financial analyst with a strong background in IFRS and forecasting.,1
"Skills: Network Security, Penetration Testing, SIEM Tools. Experience: Cybersecurity Analyst at TechSecure Inc.. Projects: Firewall Hardening, Red Team Assessments.",Cybersecurity specialist needed with experience in penetration testing and SIEM implementation.,1
"Skills: Java, Spring Boot, RESTful APIs. Experience: Java Developer at CodeCraft. Projects: E-commerce Backend, Microservices Architecture.",We need a backend Java developer with microservices and Spring Boot experience.,1
"Skills: Patient Care, Medical Terminology, EHR Systems. Experience: Registered Nurse at Mercy Hospital. Projects: Emergency Room Triage, Vaccination Drives.",Hiring RN with 3+ years in emergency room care and vaccination program experience.,1
"Skills: Curriculum Development, Classroom Management, Inclusive Education. Experience: Middle School Teacher at Greenfield Academy. Projects: Math Curriculum Redesign, Inclusive Teaching Strategies.",Looking for a middle school math teacher experienced in curriculum development and inclusive education.,1
"Skills: Financial Analysis, Risk Assessment, IFRS Compliance. Experience: Financial Analyst at Apex Holdings. Projects: Budget Forecasting, Compliance Audits.",Seeking experienced financial analyst with a strong background in IFRS and forecasting.,1
"Skills: Network Security, Penetration Testing, SIEM Tools. Experience: Cybersecurity Analyst at TechSecure Inc.. Projects: Firewall Hardening, Red Team Assessments.",Cybersecurity specialist needed with experience in penetration testing and SIEM implementation.,1
"Skills: Java, Spring Boot, RESTful APIs. Experience: Java Developer at CodeCraft. Projects: E-commerce Backend, Microservices Architecture.",We need a backend Java developer with microservices and Spring Boot experience.,1
"Skills: Patient Care, Medical Terminology, EHR Systems. Experience: Registered Nurse at Mercy Hospital. Projects: Emergency Room Triage, Vaccination Drives.",Hiring RN with 3+ years in emergency room care and vaccination program experience.,1
"Skills: Curriculum Development, Classroom Management, Inclusive Education. Experience: Middle School Teacher at Greenfield Academy. Projects: Math Curriculum Redesign, Inclusive Teaching Strategies.",Looking for a middle school math teacher experienced in curriculum development and inclusive education.,1
"Skills: Financial Analysis, Risk Assessment, IFRS Compliance. Experience: Financial Analyst at Apex Holdings. Projects: Budget Forecasting, Compliance Audits.",Seeking experienced financial analyst with a strong background in IFRS and forecasting.,1
"Skills: Network Security, Penetration Testing, SIEM Tools. Experience: Cybersecurity Analyst at TechSecure Inc.. Projects: Firewall Hardening, Red Team Assessments.",Cybersecurity specialist needed with experience in penetration testing and SIEM implementation.,1
"Skills: Java, Spring Boot, RESTful APIs. Experience: Java Developer at CodeCraft. Projects: E-commerce Backend, Microservices Architecture.",We need a backend Java developer with microservices and Spring Boot experience.,1
"Skills: Patient Care, Medical Terminology, EHR Systems. Experience: Registered Nurse at Mercy Hospital. Projects: Emergency Room Triage, Vaccination Drives.",Hiring RN with 3+ years in emergency room care and vaccination program experience.,1
"Skills: Curriculum Development, Classroom Management, Inclusive Education. Experience: Middle School Teacher at Greenfield Academy. Projects: Math Curriculum Redesign, Inclusive Teaching Strategies.",Looking for a middle school math teacher experienced in curriculum development and inclusive education.,1
"Skills: Financial Analysis, Risk Assessment, IFRS Compliance. Experience: Financial Analyst at Apex Holdings. Projects: Budget Forecasting, Compliance Audits.",Seeking experienced financial analyst with a strong background in IFRS and forecasting.,1
"Skills: Network Security, Penetration Testing, SIEM Tools. Experience: Cybersecurity Analyst at TechSecure Inc.. Projects: Firewall Hardening, Red Team Assessments.",Cybersecurity specialist needed with experience in penetration testing and SIEM implementation.,1
"Skills: Java, Spring Boot, RESTful APIs. Experience: Java Developer at CodeCraft. Projects: E-commerce Backend, Microservices Architecture.",We need a backend Java developer with microservices and Spring Boot experience.,1
